OTU_ID	run1-Lj105-rep1	run1-Lj105-rep2	run1-Lj105-rep3	run2-Lj105-rep1	run2-Lj105-rep2	run2-Lj105-rep3	run3-Lj105-rep1	run3-Lj105-rep2	run3-Lj105-rep3	run2-nbh94	run2-nbh96	taxonomy
SH188106.07FU_UDB018210_reps	6	8	12	6	12	14	5	5	6	0	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH279725.07FU_GU237767_refs	6	3	1	6	4	5	6	2	3	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__unidentified;s__Clavulinaceae sp
SH214904.07FU_DQ767605_reps	5	7	1	3	4	3	10	5	2	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__unidentified;s__Venturiaceae sp
SH219611.07FU_KF412354_reps	5	1	7	0	0	0	0	0	0	13	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces wortmannii
SH198276.07FU_JX042866_reps	5	7	3	10	8	7	4	7	8	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Epicoccum;s__Epicoccum sp
SH184970.07FU_HQ339881_reps	5	4	4	3	6	3	2	2	6	0	231	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;s__Bionectria sp
SH186859.07FU_AF377066_refs	5	17	4	4	10	7	8	7	6	19	11	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae sedis;g__Monographella;s__Monographella cucumerina
SH181480.07FU_JQ758710_reps	5	10	8	4	2	4	4	4	4	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp
SH184430.07FU_EF093185_refs	5	6	6	5	5	6	4	6	5	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae sedis;g__Phoma;s__Phoma huancayensis
SH203224.07FU_JF300526_reps	4	5	6	6	5	5	4	8	3	110	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola grisea
SH177637.07FU_GU073124_reps	4	1	0	0	3	4	4	2	2	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella exigua
SH213273.07FU_AY781217_reps	4	5	3	3	5	5	2	8	7	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Tetracladium;s__Tetracladium sp
SH220389.07FU_UDB015204_reps	4	8	9	9	8	10	13	2	8	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella pulchella
SH202693.07FU_HQ599581_refs	4	8	4	5	5	12	5	8	7	0	0	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota sp
SH221891.07FU_JF926920_reps	4	3	5	9	5	5	5	3	5	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula sp
SH181131.07FU_KF274217_reps	4	4	2	1	0	1	6	4	6	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium;s__Cladosporium exasperatum
SH200447.07FU_DQ420966_reps	4	5	3	3	9	8	2	4	6	0	0	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi sp
SH211298.07FU_JF432966_reps	4	4	7	2	1	2	1	6	7	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma stellatum
SH130696.07FU_FR667224_refs_singleton	4	3	2	0	1	0	2	1	4	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sclerotiella
SH219736.07FU_UDB001581_refs	4	9	12	3	9	12	6	6	5	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Myxotrichaceae;g__Gymnostellatospora;s__Gymnostellatospora japonica
SH190037.07FU_JX981904_reps	4	0	1	4	0	4	2	0	0	5	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH175005.07FU_UDB015416_refs	4	8	7	3	10	6	4	8	3	13	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma koningiopsis
SH196842.07FU_AJ557347_reps	4	10	2	4	2	4	4	4	2	18	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH199605.07FU_JQ437611_reps	4	4	2	1	5	3	4	3	1	6	12	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae sp
SH197137.07FU_UDB005437_refs	4	7	7	3	5	12	1	8	8	3	92	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium lilacinum
SH175387.07FU_FJ235869_reps	4	6	0	3	2	2	5	1	0	0	49	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae sedis;g__Acremonium;s__Acremonium nepalense
SH187494.07FU_KJ140703_reps	4	0	3	1	3	9	0	1	3	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium sp
SH204316.07FU_DQ182446_reps	4	4	0	6	1	1	1	1	0	0	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH220200.07FU_FJ362297_reps	4	5	6	3	4	4	6	4	1	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala psychrophila
SH183331.07FU_KF039895_refs	3	9	5	4	7	5	2	6	4	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae sp
SH177687.07FU_FJ860755_refs	3	1	1	16	11	12	3	1	2	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH195988.07FU_AY969479_reps	3	2	3	5	3	1	2	0	3	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Cadophora;s__Cadophora sp
SH219607.07FU_EU035459_reps	3	2	1	1	0	0	1	4	4	4	47	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium solani
SH199411.07FU_KC008957_reps	3	4	1	5	2	5	1	1	6	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus arbustivus
SH198275.07FU_KC153723_reps	3	0	0	2	0	0	2	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae sedis;g__Ilyonectria;s__Ilyonectria sp
SH275913.07FU_AY078145_refs	3	1	2	6	3	7	2	4	3	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae sp
SH184178.07FU_GU909953_reps	3	5	2	1	5	1	2	4	2	178	30	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium;s__Purpureocillium lavendulum
SH183449.07FU_JX870651_refs	3	6	6	13	2	10	8	7	5	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales sp
SH097918.07FU_JX481775_refs_singleton	3	5	2	2	7	5	2	2	3	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium lucknowense
SH345889.07FU_FJ426983_refs	3	0	2	1	0	3	2	1	2	32	122	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales sp
SH220576.07FU_EU754946_reps	3	1	1	2	0	0	0	2	1	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__unidentified;s__Russulaceae sp
SH186603.07FU_FJ515606_refs	3	1	1	1	1	2	0	1	3	0	28	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae sedis;g__unidentified;s__Incertae sedis sp
SH195219.07FU_JX001628_reps	3	1	2	4	1	1	2	2	4	21	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma velutinum
SH174330.07FU_KF617962_reps	3	2	1	0	1	1	0	2	2	0	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH218291.07FU_JN032566_reps	3	2	0	1	1	0	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma asperellum
SH210193.07FU_HQ116392_refs	3	4	3	11	3	7	8	7	4	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Myxotrichaceae;g__Pseudogymnoascus;s__Pseudogymnoascus destructans
SH207228.07FU_AF324171_refs	3	5	2	4	5	2	1	3	4	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora;s__Lecythophora sp
SH212404.07FU_KC965461_reps	3	6	6	7	2	3	2	6	4	10	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces calidicanius
SH177989.07FU_JX630406_reps	3	0	0	5	1	3	2	0	2	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron sp
SH218996.07FU_AB071613_reps	3	0	1	2	1	0	1	1	1	17	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae sedis;g__Acremonium;s__Acremonium sp
SH214675.07FU_GU269910_refs	3	4	4	0	3	8	7	1	6	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius chichuensis
SH215782.07FU_HM123033_reps	3	0	3	1	0	0	5	0	0	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH177995.07FU_KC965658_reps	3	0	0	2	3	0	1	1	2	0	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH183008.07FU_KC694154_reps	3	0	0	2	0	0	1	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes sp
SH188472.07FU_DQ481700_reps	3	0	0	0	0	0	1	0	1	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita orientifulva
SH195498.07FU_JN104521_reps	2	2	2	1	1	0	1	1	2	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella macrocystopsis
SH187757.07FU_FJ860770_refs	2	5	1	3	0	3	3	1	2	6	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla acetilerea
SH204645.07FU_JQ666527_reps	2	0	0	1	0	0	2	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina sp
SH215932.07FU_HM239964_reps	2	3	3	4	3	2	5	1	7	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__unidentified;s__Mortierellaceae sp
SH201680.07FU_AY970100_reps	2	3	3	0	3	4	5	2	6	16	39	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__unidentified;s__Microascaceae sp
SH213263.07FU_EU035405_refs	2	1	2	0	0	0	1	0	0	4	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH182794.07FU_AY677290_refs	2	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium;s__Metarhizium anisopliae
SH219446.07FU_GQ893026_reps	2	1	0	0	0	1	1	0	1	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH204986.07FU_AY033087_refs	2	5	3	0	0	0	5	7	12	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__unidentified;s__Atheliaceae sp
SH204318.07FU_KC180670_reps	2	9	1	8	0	5	1	2	6	4	0	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH189506.07FU_EU046040_reps	2	0	0	0	1	0	0	0	0	6	75	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocrea;s__Hypocrea lixii
SH201647.07FU_HQ211516_reps	2	3	0	2	0	0	2	0	2	3	5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae;g__Cladosporium;s__Cladosporium fusiforme
SH196442.07FU_FJ848711_reps	2	2	0	1	0	1	2	2	2	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Sistotrema;s__Sistotrema sp
SH175876.07FU_DQ112599_refs	2	3	0	3	1	2	0	0	1	19	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium simplicissimum
SH176384.07FU_KJ605658_reps	2	3	5	2	1	3	3	2	5	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium;s__Tolypocladium cylindrosporum
SH180120.07FU_FN397387_reps	2	5	1	1	4	2	3	6	1	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae sp
SH110501.07FU_AF141167_refs_singleton	2	0	3	0	1	4	1	2	2	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius sp
SH078531.07FU_DQ112568_refs	2	0	1	1	0	2	3	0	4	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora sp
SH206477.07FU_EU479803_reps	2	2	6	6	4	2	5	4	12	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae sp
SH219740.07FU_UDB018233_refs	2	3	3	1	2	1	2	2	2	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium jamesonlandense
SH183139.07FU_KC514845_reps	2	0	0	0	0	0	1	0	0	36	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales sp
SH221931.07FU_JN021022_reps	2	5	0	7	8	4	0	7	3	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria sp
SH198124.07FU_FJ999650_reps	2	3	0	0	0	1	0	1	0	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH202934.07FU_JX042912_reps	2	0	1	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium;s__Tolypocladium sp
SH204975.07FU_JF433009_reps	2	0	4	2	3	2	2	5	2	6	19	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys rosea
SH210306.07FU_UDB015580_refs	2	2	4	1	3	1	1	0	1	8	96	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota sp
SH175881.07FU_DQ112621_refs	2	3	0	1	3	0	0	3	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Incertae sedis;g__Minimedusa;s__Minimedusa polyspora
SH218829.07FU_AJ279484_reps	2	1	1	3	1	0	1	1	0	0	0	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Rozellomycota sp
SH219741.07FU_UDB015813_refs	2	2	7	9	3	7	4	1	4	53	37	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium colei
SH211468.07FU_JN845132_reps	2	6	3	3	0	4	1	1	1	4	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium parviverrucosum
SH079550.07FU_UDB017900_refs	2	1	1	2	1	1	4	6	3	5	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH185264.07FU_UDB018457_reps	2	2	5	0	0	0	4	2	2	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus sydowii
SH215941.07FU_HQ211546_reps	2	1	0	5	2	2	1	1	5	1	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__Hypocreales sp
SH215228.07FU_FM955449_reps	2	2	1	1	1	0	4	0	2	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella parvispora
SH196848.07FU_FN391362_reps	2	0	0	2	0	0	2	1	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Leptodontidium;s__Leptodontidium sp
SH202715.07FU_DQ093756_reps	2	1	0	0	1	1	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unidentified;s__Lasiosphaeriaceae sp
SH216672.07FU_AY997067_refs	2	0	2	2	1	0	0	2	2	0	17	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__unidentified;s__Bionectriaceae sp
SH194135.07FU_JN662484_reps	2	0	1	2	1	1	1	0	1	89	28	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes sp
SH176759.07FU_AB636447_reps	2	1	0	3	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pseudaleuria;s__Pseudaleuria quinaultiana
SH201617.07FU_U59145_refs	2	1	3	2	0	1	3	0	4	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus robustus
SH218960.07FU_HF970216_reps	2	2	2	2	1	1	1	3	1	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe grammata
SH202726.07FU_KC514866_reps	2	1	1	1	4	0	1	4	2	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora sp
SH198280.07FU_KF569842_reps	2	0	4	3	3	3	1	4	1	3	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes sp
SH198116.07FU_FJ708609_reps	2	0	0	0	1	0	3	1	1	10	15	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis leptospora
SH218398.07FU_AB284399_refs	2	1	1	2	0	2	3	0	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Neobulgaria;s__Neobulgaria pura
SH184187.07FU_DQ468022_reps	2	0	0	2	0	0	2	0	0	2	7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola nigrescens
SH218998.07FU_JX118705_reps	2	0	0	2	0	0	1	0	0	2	7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps chlamydosporia
SH204504.07FU_KF617666_reps	2	1	1	0	0	0	0	0	0	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella globulifera
SH182459.07FU_EU784407_refs	2	0	0	0	1	0	1	0	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron maius
SH226387.07FU_AJ486957_refs	2	0	0	0	0	0	0	2	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina sp
SH180136.07FU_JQ666700_reps	1	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__unidentified;g__unidentified;s__Dothideales sp
SH208762.07FU_HQ022258_reps	1	0	2	0	1	1	0	0	0	51	19	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma cupreum
SH379501.07FU_HQ630322_refs	1	2	2	2	0	0	1	1	3	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__unidentified;s__Trichocomaceae sp
SH216098.07FU_KC489481_reps	1	1	1	0	0	0	0	3	2	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp
SH195325.07FU_KF313104_reps	1	2	1	3	1	2	1	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria fulvogrisea
SH220918.07FU_FJ531049_reps	1	1	0	0	0	0	0	0	1	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella sp
SH186710.07FU_KF002770_reps	1	0	0	0	0	0	0	1	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella sp
SH181579.07FU_JF519049_reps	1	1	2	9	1	0	5	1	1	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mucorales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis vinacea
SH189964.07FU_JX444611_reps	1	3	4	0	1	2	0	4	2	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mucorales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis angularis
SH110236.07FU_AY706329_refs	1	1	5	3	4	2	1	3	3	89	22	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma stromaticum
SH229383.07FU_AY241587_refs	1	1	1	2	0	0	0	1	1	6	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes sp
SH199562.07FU_JF300723_refs	1	2	0	2	3	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Trichoglossum;s__Trichoglossum hirsutum
SH213266.07FU_KF359558_reps	1	2	2	5	1	3	2	4	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria westlandica
SH217522.07FU_JQ585537_refs	1	1	2	0	0	0	1	2	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium malachiteum
SH210581.07FU_KF225489_reps	1	2	0	0	0	0	0	1	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia;s__Venturia hystrioides
SH195094.07FU_KC507212_reps	1	0	0	1	1	0	1	0	0	0	0	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi sp
SH214294.07FU_HF947877_reps	1	4	10	5	7	5	3	4	0	17	60	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma atroviride
SH198664.07FU_FM172825_reps	1	0	2	4	0	3	2	0	0	18	104	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis;s__Saccharomycopsis vini
SH215244.07FU_KF730800_reps	1	0	1	1	0	1	0	3	0	0	0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis;g__Helicodendron;s__Helicodendron luteoalbum
SH220076.07FU_JX043059_reps	1	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__unidentified;g__unidentified;s__Sebacinales sp
SH214706.07FU_HQ154331_refs	1	0	2	0	0	1	1	0	0	0	0	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Terramycetaceae;g__Terramyces;s__Terramyces subangulosum
SH189335.07FU_EF619772_reps	1	0	0	1	0	0	3	0	1	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces viridulus
SH182180.07FU_EU292449_reps	1	0	0	0	1	0	1	0	1	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium capitatum
SH200451.07FU_GU083158_reps	1	3	2	2	1	2	2	3	6	0	0	k__Fungi;p__Zygomycota;c__Incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella globalpina
SH345874.07FU_FJ427055_refs	1	1	1	0	0	0	1	3	2	16	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__unidentified;s__Nectriaceae sp
